cohort_id,time_id,covariate_id,sum_value,mean,sd,database_id
1,3,21604709403,7303,0.0999,0.2999,Pharmetrics
1,4,21605146403,22116,0.3026,0.4594,Pharmetrics
1,7,21602281403,12479,0.1707,0.3763,Pharmetrics
1,3,21600482403,2646,0.0362,0.1868,Pharmetrics
1,7,21603650403,12990,0.1777,0.3823,Pharmetrics
1,2,21603671403,8003,0.1095,0.3123,Pharmetrics
1,7,40254009403,1983,0.0271,0.1625,Pharmetrics
1,2,21605295403,4073,0.0557,0.2294,Pharmetrics
1,3,732893403,3115,0.0426,0.202,Pharmetrics
1,5,21601043403,1325,0.0181,0.1334,Pharmetrics
1,8,21600681403,2055,0.0281,0.1653,Pharmetrics
1,7,21602929403,1346,0.0184,0.1345,Pharmetrics
1,2,21603283403,7967,0.109,0.3117,Pharmetrics
1,4,21601484403,742,0.0102,0.1002,Pharmetrics
1,3,21604343403,17695,0.2421,0.4284,Pharmetrics
1,1,21604752403,3724,0.051,0.2199,Pharmetrics
1,3,21603346403,1972,0.027,0.162,Pharmetrics
1,3,21605096403,9143,0.1251,0.3308,Pharmetrics
1,5,1129625403,1362,0.0186,0.1352,Pharmetrics
1,10,21602682403,3484,0.0477,0.2131,Pharmetrics
1,4,1110410403,2873,0.0393,0.1943,Pharmetrics
1,1,967823403,15287,0.2092,0.4067,Pharmetrics
1,6,21605008403,4341,0.0594,0.2364,Pharmetrics
1,9,21602384403,5002,0.0684,0.2525,Pharmetrics
1,2,21604091403,6187,0.0847,0.2784,Pharmetrics
1,6,1153013403,1042,0.0143,0.1185,Pharmetrics
1,2,21602061403,2754,0.0377,0.1904,Pharmetrics
1,2,21600080403,31726,0.4341,0.4956,Pharmetrics
1,5,21603248403,10942,0.1497,0.3568,Pharmetrics
1,8,21603255403,2137,0.0292,0.1685,Pharmetrics
1,10,40254009403,8930,0.1222,0.3275,Pharmetrics
1,8,21602745403,2616,0.0358,0.1858,Pharmetrics
1,1,21601909403,10871,0.1487,0.3558,Pharmetrics
1,9,21603114403,3880,0.0531,0.2242,Pharmetrics
1,5,920458403,1117,0.0153,0.1227,Pharmetrics
1,7,21604849403,13373,0.183,0.3866,Pharmetrics
1,10,21601744403,2773,0.0379,0.1911,Pharmetrics
1,8,21600583403,1516,0.0207,0.1425,Pharmetrics
1,1,21603891403,1121,0.0153,0.1229,Pharmetrics
1,5,21602868403,5843,0.0799,0.2712,Pharmetrics
1,7,923645403,1415,0.0194,0.1378,Pharmetrics
1,7,1110410403,2244,0.0307,0.1725,Pharmetrics
1,7,21604606403,19905,0.2724,0.4452,Pharmetrics
1,9,21600801403,6194,0.0848,0.2785,Pharmetrics
1,7,21601154403,811,0.0111,0.1048,Pharmetrics
1,5,21604208403,2309,0.0316,0.1749,Pharmetrics
1,10,21601664403,6584,0.0901,0.2863,Pharmetrics
1,2,710062403,1029,0.0141,0.1178,Pharmetrics
1,10,21603114403,10685,0.1462,0.3533,Pharmetrics
1,6,21604490403,1116,0.0153,0.1226,Pharmetrics
1,1,21601664403,3421,0.0468,0.2112,Pharmetrics
1,6,21605146403,11897,0.1628,0.3692,Pharmetrics
1,10,21602337403,907,0.0124,0.1107,Pharmetrics
1,3,21603079403,5146,0.0704,0.2558,Pharmetrics
1,5,21605199403,5691,0.0779,0.268,Pharmetrics
1,10,21601898403,7188,0.0984,0.2978,Pharmetrics
1,5,21604753403,2064,0.0282,0.1657,Pharmetrics
1,6,21600815403,6609,0.0904,0.2868,Pharmetrics
1,9,1506270403,6161,0.0843,0.2778,Pharmetrics
1,2,1201620403,3411,0.0467,0.2109,Pharmetrics
1,3,21601503403,9861,0.1349,0.3416,Pharmetrics
1,5,21603445403,5871,0.0803,0.2718,Pharmetrics
1,6,21602028403,2097,0.0287,0.1669,Pharmetrics
1,10,21603445403,21059,0.2881,0.4529,Pharmetrics
1,9,1123698403,4334,0.0593,0.2362,Pharmetrics
1,7,21601079403,2470,0.0338,0.1807,Pharmetrics
1,7,21600712403,1801,0.0246,0.155,Pharmetrics
1,10,21605298403,2005,0.0274,0.1633,Pharmetrics
1,5,21601833403,3347,0.0458,0.209,Pharmetrics
1,9,21603671403,4247,0.0581,0.234,Pharmetrics
1,1,21601617403,7596,0.1039,0.3052,Pharmetrics
1,1,46275996403,6375,0.0872,0.2822,Pharmetrics
1,5,778711403,2964,0.0406,0.1973,Pharmetrics
1,2,21603669403,2651,0.0363,0.187,Pharmetrics
1,7,21600046403,11159,0.1527,0.3597,Pharmetrics
1,4,21600857403,11128,0.1523,0.3593,Pharmetrics
1,7,21602452403,7417,0.1015,0.302,Pharmetrics
1,5,46275996403,4240,0.058,0.2338,Pharmetrics
1,3,21603671403,7543,0.1032,0.3042,Pharmetrics
1,3,21602968403,7172,0.0981,0.2975,Pharmetrics
1,1,21602099403,27660,0.3785,0.485,Pharmetrics
1,2,21602147403,5845,0.08,0.2713,Pharmetrics
1,3,21604849403,21586,0.2954,0.4562,Pharmetrics
1,9,21603446403,2472,0.0338,0.1808,Pharmetrics
1,4,21604069403,7019,0.096,0.2946,Pharmetrics
1,1,21603445403,11743,0.1607,0.3672,Pharmetrics
1,4,21604172403,17384,0.2379,0.4258,Pharmetrics
1,8,21603444403,3914,0.0536,0.2251,Pharmetrics
1,2,21602323403,5599,0.0766,0.266,Pharmetrics
1,2,1140643403,1824,0.025,0.156,Pharmetrics
1,6,21601855403,812,0.0111,0.1048,Pharmetrics
1,6,21602176403,8842,0.121,0.3261,Pharmetrics
1,9,1754994403,6968,0.0953,0.2937,Pharmetrics
1,3,21600483403,2646,0.0362,0.1868,Pharmetrics
1,4,21602095403,2192,0.03,0.1706,Pharmetrics
1,4,21602960403,2799,0.0383,0.1919,Pharmetrics
1,6,21603440403,8277,0.1133,0.3169,Pharmetrics
1,9,21604200403,7282,0.0996,0.2995,Pharmetrics
1,3,21604686403,12025,0.1645,0.3708,Pharmetrics
1,4,21601455403,2333,0.0319,0.1758,Pharmetrics
1,9,21602262403,915,0.0125,0.1112,Pharmetrics
1,3,21600875403,9821,0.1344,0.3411,Pharmetrics
1,1,21605297403,4915,0.0673,0.2505,Pharmetrics
1,5,21601455403,2660,0.0364,0.1873,Pharmetrics
1,2,21604687403,1549,0.0212,0.144,Pharmetrics
1,8,21602002403,4216,0.0577,0.2331,Pharmetrics
1,3,21602429403,27544,0.3769,0.4846,Pharmetrics
1,10,21602984403,8468,0.1159,0.3201,Pharmetrics
1,5,21604269403,2999,0.041,0.1984,Pharmetrics
1,7,43534771403,1516,0.0207,0.1425,Pharmetrics
1,6,21601487403,5368,0.0734,0.2609,Pharmetrics
1,3,21600139403,1640,0.0224,0.1481,Pharmetrics
1,10,21602616403,25670,0.3512,0.4774,Pharmetrics
1,7,21604428403,3681,0.0504,0.2187,Pharmetrics
1,10,21601701403,8538,0.1168,0.3212,Pharmetrics
1,10,21602797403,13638,0.1866,0.3896,Pharmetrics
1,10,21604389403,13977,0.1912,0.3933,Pharmetrics
1,8,21604172403,9804,0.1341,0.3408,Pharmetrics
1,1,21602628403,12304,0.1684,0.3742,Pharmetrics
1,2,21605172403,38764,0.5304,0.4991,Pharmetrics
1,10,1139699403,2489,0.0341,0.1814,Pharmetrics
1,2,21600884403,14544,0.199,0.3992,Pharmetrics
1,10,21601185403,2035,0.0278,0.1645,Pharmetrics
1,4,21602359403,31921,0.4368,0.496,Pharmetrics
1,5,21603931403,15281,0.2091,0.4067,Pharmetrics
1,1,21602745403,13695,0.1874,0.3902,Pharmetrics
1,7,21603932403,16553,0.2265,0.4186,Pharmetrics
1,3,21604802403,5899,0.0807,0.2724,Pharmetrics
1,3,21600679403,2623,0.0359,0.186,Pharmetrics
1,9,21602073403,5630,0.077,0.2666,Pharmetrics
1,9,21600483403,2203,0.0301,0.171,Pharmetrics
1,7,21601628403,20091,0.2749,0.4465,Pharmetrics
1,1,21603053403,6884,0.0942,0.2921,Pharmetrics
1,1,21600801403,11295,0.1545,0.3615,Pharmetrics
1,7,21605199403,11731,0.1605,0.3671,Pharmetrics
1,7,21600875403,8245,0.1128,0.3164,Pharmetrics
1,4,21601237403,22602,0.3093,0.4622,Pharmetrics
1,6,21603409403,7725,0.1057,0.3075,Pharmetrics
1,2,21605126403,14619,0.2,0.4,Pharmetrics
1,9,21604343403,13950,0.1909,0.393,Pharmetrics
1,10,21605145403,56353,0.7711,0.4201,Pharmetrics
1,7,21600201403,16636,0.2276,0.4193,Pharmetrics
1,9,21601179403,8358,0.1144,0.3182,Pharmetrics
1,10,21604803403,10033,0.1373,0.3441,Pharmetrics
1,8,21602098403,7613,0.1042,0.3055,Pharmetrics
1,2,21602566403,25924,0.3547,0.4784,Pharmetrics
1,2,21603813403,15729,0.2152,0.411,Pharmetrics
1,9,21603819403,2869,0.0393,0.1942,Pharmetrics
1,8,21602163403,15819,0.2164,0.4118,Pharmetrics
1,3,21603651403,19211,0.2629,0.4402,Pharmetrics
1,1,21604253403,32930,0.4506,0.4976,Pharmetrics
1,7,21602566403,19213,0.2629,0.4402,Pharmetrics
1,1,21604034403,17285,0.2365,0.4249,Pharmetrics
1,8,1154343403,1823,0.0249,0.156,Pharmetrics
1,3,1136980403,14959,0.2047,0.4035,Pharmetrics
1,4,21600667403,9395,0.1285,0.3347,Pharmetrics
1,9,1150345403,1940,0.0265,0.1607,Pharmetrics
1,2,21600360403,11320,0.1549,0.3618,Pharmetrics
1,3,21604157403,9198,0.1259,0.3317,Pharmetrics
1,2,21604296403,3808,0.0521,0.2222,Pharmetrics
1,9,21600482403,2203,0.0301,0.171,Pharmetrics
1,1,21602304403,5159,0.0706,0.2561,Pharmetrics
1,2,21604291403,14600,0.1998,0.3998,Pharmetrics
1,4,21604849403,16527,0.2261,0.4183,Pharmetrics
1,8,21604208403,2647,0.0362,0.1868,Pharmetrics
1,2,21600095403,4698,0.0643,0.2453,Pharmetrics
1,9,21601279403,1572,0.0215,0.1451,Pharmetrics
1,10,21603552403,52518,0.7186,0.4497,Pharmetrics
1,1,21601522403,11699,0.1601,0.3667,Pharmetrics
1,10,21601666403,2805,0.0384,0.1921,Pharmetrics
1,9,21602044403,3867,0.0529,0.2239,Pharmetrics
1,6,21602566403,13071,0.1788,0.3832,Pharmetrics
1,6,21602929403,1998,0.0273,0.1631,Pharmetrics
1,7,21602179403,17029,0.233,0.4227,Pharmetrics
1,10,1500211403,6108,0.0836,0.2767,Pharmetrics
1,7,21601709403,2049,0.028,0.1651,Pharmetrics
1,10,21603616403,43227,0.5915,0.4916,Pharmetrics
1,2,21603663403,17451,0.2388,0.4263,Pharmetrics
1,10,21604147403,17664,0.2417,0.4281,Pharmetrics
1,10,753626403,21671,0.2965,0.4567,Pharmetrics
1,2,1503297403,2174,0.0297,0.1699,Pharmetrics
1,10,21601724403,9002,0.1232,0.3286,Pharmetrics
1,9,21602819403,17028,0.233,0.4227,Pharmetrics
1,9,21604709403,9908,0.1356,0.3423,Pharmetrics
1,8,21604788403,10249,0.1402,0.3472,Pharmetrics
1,2,21603114403,3422,0.0468,0.2113,Pharmetrics
1,2,21603282403,9877,0.1351,0.3419,Pharmetrics
1,10,1797513403,9337,0.1278,0.3338,Pharmetrics
1,6,21603550403,20986,0.2871,0.4524,Pharmetrics
1,10,21603057403,10869,0.1487,0.3558,Pharmetrics
1,8,21604254403,17324,0.237,0.4253,Pharmetrics
1,1,21602515403,33416,0.4572,0.4982,Pharmetrics
1,3,974166403,1491,0.0204,0.1414,Pharmetrics
1,1,21605348403,1022,0.014,0.1174,Pharmetrics
1,5,21601078403,3564,0.0488,0.2154,Pharmetrics
1,8,21603241403,1480,0.0203,0.1409,Pharmetrics
1,1,21605199403,18364,0.2513,0.4337,Pharmetrics
1,1,21601333403,6400,0.0876,0.2827,Pharmetrics
1,9,21603366403,1071,0.0147,0.1202,Pharmetrics
1,2,21600492403,21393,0.2927,0.455,Pharmetrics
1,1,21602894403,4265,0.0584,0.2344,Pharmetrics
1,10,21603079403,16012,0.2191,0.4136,Pharmetrics
1,10,21603437403,45148,0.6177,0.4859,Pharmetrics
1,10,21604016403,40347,0.5521,0.4973,Pharmetrics
1,4,21604788403,17707,0.2423,0.4285,Pharmetrics
1,5,21604600403,1158,0.0158,0.1249,Pharmetrics
1,5,21603365403,12568,0.172,0.3773,Pharmetrics
1,10,21605297403,9821,0.1344,0.3411,Pharmetrics
1,7,1549786403,8785,0.1202,0.3252,Pharmetrics
1,7,1123896403,18375,0.2514,0.4338,Pharmetrics
1,7,21601237403,20179,0.2761,0.4471,Pharmetrics
1,3,21601855403,1022,0.014,0.1174,Pharmetrics
1,2,21602251403,12253,0.1677,0.3736,Pharmetrics
1,6,21603966403,4486,0.0614,0.24,Pharmetrics
1,1,21604157403,10488,0.1435,0.3506,Pharmetrics
1,10,21601237403,50024,0.6845,0.4647,Pharmetrics
1,7,1102527403,1560,0.0213,0.1445,Pharmetrics
1,2,21602818403,9717,0.133,0.3395,Pharmetrics
1,5,714785403,1379,0.0189,0.1361,Pharmetrics
1,2,19011035403,9418,0.1289,0.335,Pharmetrics
1,3,21602566403,24369,0.3334,0.4714,Pharmetrics
1,4,21602819403,6285,0.086,0.2804,Pharmetrics
1,10,21605084403,3895,0.0533,0.2246,Pharmetrics
1,3,21605146403,33333,0.4561,0.4981,Pharmetrics
1,1,21605180403,33455,0.4578,0.4982,Pharmetrics
1,9,21605180403,22785,0.3118,0.4632,Pharmetrics
1,7,1518254403,11580,0.1584,0.3652,Pharmetrics
1,10,21604709403,15427,0.2111,0.4081,Pharmetrics
1,4,21600003403,16508,0.2259,0.4182,Pharmetrics
1,2,21601168403,36355,0.4974,0.5,Pharmetrics
1,9,21604787403,18173,0.2487,0.4322,Pharmetrics
1,10,21605096403,22246,0.3044,0.4601,Pharmetrics
1,10,21605125403,25971,0.3554,0.4786,Pharmetrics
1,5,21601733403,1762,0.0241,0.1534,Pharmetrics
1,2,21601682403,1579,0.0216,0.1454,Pharmetrics
1,3,21600466403,3198,0.0438,0.2046,Pharmetrics
1,1,21601738403,5132,0.0702,0.2555,Pharmetrics
1,9,21602182403,29963,0.41,0.4918,Pharmetrics
1,7,21605172403,18185,0.2488,0.4323,Pharmetrics
1,9,1595799403,3845,0.0526,0.2233,Pharmetrics
1,9,21603071403,7670,0.1049,0.3065,Pharmetrics
1,4,21605144403,31944,0.4371,0.496,Pharmetrics
1,4,1515774403,1829,0.025,0.1562,Pharmetrics
1,10,21603127403,10737,0.1469,0.354,Pharmetrics
1,8,21603395403,21178,0.2898,0.4537,Pharmetrics
1,6,21600101403,5844,0.08,0.2712,Pharmetrics
1,10,21602323403,13207,0.1807,0.3848,Pharmetrics
1,9,21604034403,13319,0.1822,0.386,Pharmetrics
1,10,21601333403,14136,0.1934,0.395,Pharmetrics
1,4,1786621403,862,0.0118,0.108,Pharmetrics
1,2,21602143403,22485,0.3077,0.4615,Pharmetrics
1,5,21605205403,27789,0.3802,0.4854,Pharmetrics
1,10,1515774403,4790,0.0655,0.2475,Pharmetrics
1,5,21600033403,8160,0.1117,0.3149,Pharmetrics
1,1,21601113403,29760,0.4072,0.4913,Pharmetrics
1,2,21603966403,13689,0.1873,0.3902,Pharmetrics
1,7,21603346403,1403,0.0192,0.1372,Pharmetrics
1,8,21604180403,33712,0.4613,0.4985,Pharmetrics
1,10,21604606403,49400,0.6759,0.468,Pharmetrics
1,10,21604801403,14909,0.204,0.403,Pharmetrics
1,10,1308738403,2205,0.0302,0.1711,Pharmetrics
1,8,21600452403,11401,0.156,0.3629,Pharmetrics
1,9,21600095403,5579,0.0763,0.2655,Pharmetrics
1,1,21605385403,1188,0.0163,0.1265,Pharmetrics
1,1,21603035403,28267,0.3868,0.487,Pharmetrics
1,1,21600033403,21310,0.2916,0.4545,Pharmetrics
1,9,21600835403,12796,0.1751,0.38,Pharmetrics
1,7,21603814403,8795,0.1203,0.3254,Pharmetrics
1,7,21605009403,13878,0.1899,0.3922,Pharmetrics
1,5,21600003403,14488,0.1982,0.3987,Pharmetrics
1,7,21600109403,15333,0.2098,0.4072,Pharmetrics
1,3,21604182403,15338,0.2099,0.4072,Pharmetrics
1,7,21600220403,21265,0.291,0.4542,Pharmetrics
1,9,21605172403,35195,0.4816,0.4997,Pharmetrics
1,4,21604389403,5098,0.0698,0.2547,Pharmetrics
1,8,21600002403,8607,0.1178,0.3223,Pharmetrics
1,9,21603035403,23585,0.3227,0.4675,Pharmetrics
1,2,21601719403,2381,0.0326,0.1775,Pharmetrics
1,8,21604686403,10879,0.1489,0.3559,Pharmetrics
1,1,21600643403,5289,0.0724,0.2591,Pharmetrics
1,1,21605007403,41420,0.5667,0.4955,Pharmetrics
1,10,1332418403,1687,0.0231,0.1502,Pharmetrics
1,1,21600667403,13195,0.1805,0.3846,Pharmetrics
1,4,21601120403,24614,0.3368,0.4726,Pharmetrics
1,1,21602292403,1292,0.0177,0.1318,Pharmetrics
1,10,21601288403,4822,0.066,0.2482,Pharmetrics
1,4,21603551403,27316,0.3738,0.4838,Pharmetrics
1,7,21604181403,13822,0.1891,0.3916,Pharmetrics
1,4,21604228403,6507,0.089,0.2848,Pharmetrics
1,4,21605171403,24136,0.3302,0.4703,Pharmetrics
1,9,21600472403,3921,0.0536,0.2253,Pharmetrics
1,10,21601386403,30615,0.4189,0.4934,Pharmetrics
1,9,21602202403,14937,0.2044,0.4032,Pharmetrics
1,4,21602745403,6136,0.084,0.2773,Pharmetrics
1,1,21601541403,5493,0.0752,0.2636,Pharmetrics
1,10,21602144403,35930,0.4916,0.4999,Pharmetrics
1,10,1778162403,1789,0.0245,0.1545,Pharmetrics
1,3,21601113403,24999,0.3421,0.4744,Pharmetrics
1,4,21603650403,14827,0.2029,0.4021,Pharmetrics
1,8,21604157403,3016,0.0413,0.1989,Pharmetrics
1,10,21603353403,4417,0.0604,0.2383,Pharmetrics
1,2,1125315403,19411,0.2656,0.4416,Pharmetrics
1,9,21604788403,18173,0.2487,0.4322,Pharmetrics
1,7,21604075403,2449,0.0335,0.18,Pharmetrics
1,7,21604157403,8052,0.1102,0.3131,Pharmetrics
1,6,739138403,1801,0.0246,0.155,Pharmetrics
1,9,1351541403,1440,0.0197,0.139,Pharmetrics
1,3,1717704403,1765,0.0241,0.1535,Pharmetrics
1,2,21604254403,25313,0.3464,0.4758,Pharmetrics
1,5,21604686403,11043,0.1511,0.3581,Pharmetrics
1,8,21601783403,1189,0.0163,0.1265,Pharmetrics
1,10,1201620403,8887,0.1216,0.3268,Pharmetrics
1,7,21605072403,1702,0.0233,0.1508,Pharmetrics
1,9,781039403,3043,0.0416,0.1998,Pharmetrics
1,7,21600801403,8389,0.1148,0.3188,Pharmetrics
1,8,21601908403,3283,0.0449,0.2071,Pharmetrics
1,9,21602496403,18551,0.2538,0.4352,Pharmetrics
1,10,1150345403,4831,0.0661,0.2485,Pharmetrics
1,9,21605009403,18983,0.2597,0.4385,Pharmetrics
1,10,1734104403,17804,0.2436,0.4293,Pharmetrics
1,6,21602445403,12313,0.1685,0.3743,Pharmetrics
1,9,1103314403,3349,0.0458,0.2091,Pharmetrics
1,1,21601167403,42243,0.578,0.4939,Pharmetrics
1,9,21602178403,29973,0.4101,0.4919,Pharmetrics
1,7,21601909403,1214,0.0166,0.1278,Pharmetrics
1,9,21603126403,4670,0.0639,0.2446,Pharmetrics
1,5,21602052403,2657,0.0364,0.1872,Pharmetrics
1,2,1589505403,3683,0.0504,0.2188,Pharmetrics
1,7,1771162403,7119,0.0974,0.2965,Pharmetrics
1,4,21600745403,1595,0.0218,0.1461,Pharmetrics
1,4,21605172403,24136,0.3302,0.4703,Pharmetrics
1,3,21602473403,18764,0.2567,0.4368,Pharmetrics
1,9,21602514403,17430,0.2385,0.4262,Pharmetrics
1,7,21601453403,2070,0.0283,0.1659,Pharmetrics
1,10,21601487403,27214,0.3724,0.4834,Pharmetrics
1,10,19011035403,16919,0.2315,0.4218,Pharmetrics
1,6,21603552403,9108,0.1246,0.3303,Pharmetrics
1,2,21602044403,3511,0.048,0.2139,Pharmetrics
1,9,21602558403,21495,0.2941,0.4556,Pharmetrics
1,9,21605071403,2692,0.0368,0.1884,Pharmetrics
1,3,1367571403,1163,0.0159,0.1251,Pharmetrics
1,2,21600672403,9454,0.1294,0.3356,Pharmetrics
1,1,21604228403,9283,0.127,0.333,Pharmetrics
1,7,1000560403,15257,0.2088,0.4064,Pharmetrics
1,2,21601032403,2949,0.0404,0.1968,Pharmetrics
1,1,21603248403,17524,0.2398,0.4269,Pharmetrics
1,10,21604069403,21228,0.2905,0.454,Pharmetrics
1,4,21603553403,17814,0.2437,0.4293,Pharmetrics
1,2,21603651403,21766,0.2978,0.4573,Pharmetrics
1,3,21601238403,15526,0.2124,0.409,Pharmetrics
1,10,21600533403,3243,0.0444,0.2059,Pharmetrics
1,10,21601542403,9187,0.1257,0.3315,Pharmetrics
1,9,21605200403,10415,0.1425,0.3496,Pharmetrics
1,2,21600667403,11854,0.1622,0.3686,Pharmetrics
1,3,21601823403,778,0.0106,0.1026,Pharmetrics
1,4,21605007403,27798,0.3804,0.4855,Pharmetrics
1,4,19049105403,8738,0.1196,0.3244,Pharmetrics
1,7,21602003403,7452,0.102,0.3026,Pharmetrics
1,5,1124300403,1374,0.0188,0.1358,Pharmetrics
1,7,21602585403,13552,0.1854,0.3886,Pharmetrics
1,5,1115008403,2409,0.033,0.1785,Pharmetrics
1,8,21601541403,3490,0.0478,0.2132,Pharmetrics
1,7,21605200403,11731,0.1605,0.3671,Pharmetrics
1,7,21603444403,4101,0.0561,0.2301,Pharmetrics
1,4,21600673403,8230,0.1126,0.3161,Pharmetrics
1,9,21603215403,13376,0.183,0.3867,Pharmetrics
1,2,21603838403,762,0.0104,0.1016,Pharmetrics
1,1,21603585403,1132,0.0155,0.1235,Pharmetrics
1,1,21600651403,11522,0.1577,0.3644,Pharmetrics
1,2,21600744403,2424,0.0332,0.1791,Pharmetrics
1,4,21600810403,15622,0.2138,0.41,Pharmetrics
1,9,21601898403,4678,0.064,0.2448,Pharmetrics
1,10,21604291403,24996,0.342,0.4744,Pharmetrics
1,3,21602960403,6186,0.0846,0.2783,Pharmetrics
1,7,21601458403,2070,0.0283,0.1659,Pharmetrics
1,7,21604253403,21094,0.2886,0.4531,Pharmetrics
1,10,21605318403,3864,0.0529,0.2238,Pharmetrics
1,8,21602559403,15954,0.2183,0.4131,Pharmetrics
1,4,21602681403,18043,0.2469,0.43120000000000003,Pharmetrics
1,8,715939403,1762,0.0241,0.1534,Pharmetrics
1,1,46275999403,6375,0.0872,0.2822,Pharmetrics
1,7,21600001403,24576,0.3363,0.4724,Pharmetrics
1,2,21600129403,1630,0.0223,0.1477,Pharmetrics
1,7,21603445403,4101,0.0561,0.2301,Pharmetrics
1,10,752061403,2815,0.0385,0.1924,Pharmetrics
1,4,19003953403,2132,0.0292,0.1683,Pharmetrics
1,10,21601553403,3979,0.0544,0.2269,Pharmetrics
1,2,21602551403,8225,0.1125,0.316,Pharmetrics
1,10,21600081403,6952,0.0951,0.2934,Pharmetrics
1,3,21600046403,14638,0.2003,0.4002,Pharmetrics
1,10,21604208403,21736,0.2974,0.4571,Pharmetrics
1,10,21601682403,3236,0.0443,0.2057,Pharmetrics
1,7,21602868403,8636,0.1182,0.3228,Pharmetrics
1,8,21601854403,1167,0.016,0.1254,Pharmetrics
1,4,21602558403,13251,0.1813,0.3853,Pharmetrics
1,2,21602496403,16608,0.2272,0.4191,Pharmetrics
1,9,21602472403,20950,0.2867,0.4522,Pharmetrics
1,10,21604157403,17650,0.2415,0.428,Pharmetrics
1,1,40254009403,4694,0.0642,0.2452,Pharmetrics
1,5,21601730403,1797,0.0246,0.1549,Pharmetrics
1,10,21602930403,10218,0.1398,0.3468,Pharmetrics
1,5,21601606403,21067,0.2883,0.4529,Pharmetrics
1,2,732893403,3269,0.0447,0.2067,Pharmetrics
1,4,21601032403,1831,0.0251,0.1563,Pharmetrics
1,6,1154161403,1169,0.016,0.1255,Pharmetrics
1,5,21603891403,858,0.0117,0.1077,Pharmetrics
1,8,21604849403,19043,0.2606,0.4389,Pharmetrics
1,10,21602944403,9373,0.1282,0.3344,Pharmetrics
1,1,21601077403,6201,0.0848,0.2787,Pharmetrics
1,2,21601855403,1122,0.0154,0.1229,Pharmetrics
1,5,21603255403,4680,0.064,0.2448,Pharmetrics
1,5,21601815403,3004,0.0411,0.1985,Pharmetrics
1,6,21600201403,7432,0.1017,0.3022,Pharmetrics
1,7,21602464403,7346,0.1005,0.3007,Pharmetrics
1,10,21603366403,3500,0.0479,0.2135,Pharmetrics
1,5,1549786403,9534,0.1305,0.3368,Pharmetrics
1,8,21604443403,1191,0.0163,0.1266,Pharmetrics
1,6,21601455403,2071,0.0283,0.1659,Pharmetrics
1,8,21603679403,1263,0.0173,0.1303,Pharmetrics
1,7,21603327403,1109,0.0152,0.1222,Pharmetrics
1,9,21600532403,4192,0.0574,0.2325,Pharmetrics
1,2,21604364403,3320,0.0454,0.2082,Pharmetrics
1,1,21604444403,3862,0.0528,0.2237,Pharmetrics
1,5,21602869403,3383,0.0463,0.2101,Pharmetrics
1,6,21604069403,2464,0.0337,0.1805,Pharmetrics
1,5,21600668403,3978,0.0544,0.2269,Pharmetrics
1,7,21602044403,2276,0.0311,0.1737,Pharmetrics
1,10,1123698403,7801,0.1067,0.3088,Pharmetrics
1,8,21601779403,3254,0.0445,0.2063,Pharmetrics
1,4,21603292403,1761,0.0241,0.1533,Pharmetrics
1,5,903963403,3235,0.0443,0.2057,Pharmetrics
1,4,21602147403,1610,0.022,0.1468,Pharmetrics
1,10,21600680403,6727,0.092,0.2891,Pharmetrics
1,2,21603479403,5088,0.0696,0.2545,Pharmetrics
1,5,21602028403,2772,0.0379,0.191,Pharmetrics
1,7,967823403,9365,0.1281,0.3342,Pharmetrics
1,3,21604091403,4984,0.0682,0.2521,Pharmetrics
1,8,755695403,1377,0.0188,0.136,Pharmetrics
1,10,797617403,2407,0.0329,0.1785,Pharmetrics
1,8,21603311403,1824,0.025,0.156,Pharmetrics
1,3,21601784403,1275,0.0174,0.1309,Pharmetrics
1,3,21600101403,13560,0.1855,0.3887,Pharmetrics
1,1,21602152403,3322,0.0455,0.2083,Pharmetrics
1,10,21600596403,3462,0.0474,0.2124,Pharmetrics
1,4,21602452403,9040,0.1237,0.3292,Pharmetrics
1,3,21601386403,16704,0.2286,0.4199,Pharmetrics
1,2,21603327403,2046,0.028,0.165,Pharmetrics
1,9,21602361403,25092,0.3433,0.4748,Pharmetrics
1,2,21603241403,6647,0.0909,0.2875,Pharmetrics
1,3,43534771403,2034,0.0278,0.1645,Pharmetrics
1,1,21601746403,1128,0.0154,0.1233,Pharmetrics
1,3,21602019403,6062,0.0829,0.2758,Pharmetrics
1,10,21601709403,5720,0.0783,0.2686,Pharmetrics
1,9,21603491403,1196,0.0164,0.1269,Pharmetrics
1,1,719311403,1712,0.0234,0.1512,Pharmetrics
1,1,21602840403,1127,0.0154,0.1232,Pharmetrics
1,8,21602627403,3915,0.0536,0.2252,Pharmetrics
1,1,1201620403,4810,0.0658,0.248,Pharmetrics
1,8,21600765403,1891,0.0259,0.1588,Pharmetrics
1,8,21602143403,6530,0.0893,0.2852,Pharmetrics
1,2,21602073403,6189,0.0847,0.2784,Pharmetrics
1,9,743670403,1379,0.0189,0.1361,Pharmetrics
1,6,21601386403,10583,0.1448,0.3519,Pharmetrics
1,1,21601779403,4701,0.0643,0.2453,Pharmetrics
1,8,21601278403,1535,0.021,0.1434,Pharmetrics
1,6,21600220403,10409,0.1424,0.3495,Pharmetrics
1,3,21603960403,1349,0.0185,0.1346,Pharmetrics
1,1,1551099403,7867,0.1076,0.3099,Pharmetrics
1,9,21600602403,2609,0.0357,0.1855,Pharmetrics
